,state,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,room_type,accommodates,bathrooms_text,bedrooms,beds,has_availability,availability_365,number_of_reviews,review_scores_rating,review_scores_checkin,review_scores_communication,review_scores_location,instant_bookable,reviews_per_month,essentials,other_amenities,annual_revenue,host_experience,match_group,match_group_size,weights
802,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,11763.36,1,247.0,3.0,2.1538461538461537
803,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,13740.0,1,327.0,16.0,0.3589743589743589
804,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,2336.4,1,883.0,2.0,1.0769230769230769
809,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1381.8,1,854.0,2.0,1.0
817,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,28690.2,1,253.0,5.0,0.2692307692307692
828,0,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,415.8,1,576.0,2.0,1.0
830,0,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,7339.200000000001,1,785.0,2.0,1.0
831,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,27276.48,1,346.0,2.0,1.0
839,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1677.84,1,280.0,3.0,1.0
841,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1469.16,1,187.0,2.0,1.0
844,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,2305.8,1,352.0,3.0,1.0
846,0,0,1,0,1,1,1,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,541.1999999999999,1,756.0,2.0,1.0
847,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,4937.4,1,420.0,7.0,1.0
849,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,23421.0,1,253.0,5.0,0.2692307692307692
854,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,23800.68,1,391.0,2.0,1.0
855,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,3636.96,1,249.0,3.0,0.5384615384615384
861,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1717.2,1,730.0,2.0,1.0
866,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,990.0,1,645.0,3.0,2.1538461538461537
879,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,72.0,1,192.0,2.0,1.0769230769230769
880,0,2,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,617.4,1,580.0,3.0,1.0
885,0,1,1,0,0,0,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,853.44,1,659.0,2.0,1.0769230769230769
893,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,8116.799999999999,1,328.0,9.0,1.0
901,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,7122.96,1,258.0,8.0,1.0
907,0,0,1,0,0,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10286.52,1,620.0,6.0,1.0769230769230769
915,0,1,1,0,1,0,1,1,2,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,3458.76,1,664.0,3.0,1.0
918,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1999.92,1,194.0,2.0,1.0769230769230769
929,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1020.0,1,331.0,7.0,2.692307692307692
932,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2100.0,1,521.0,5.0,1.0
934,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1296.0,1,262.0,3.0,0.5384615384615384
935,0,2,1,0,0,1,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,542.16,1,673.0,4.0,0.3589743589743589
937,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,3807.3600000000006,1,523.0,4.0,1.0769230769230769
941,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,12036.24,1,354.0,2.0,1.0769230769230769
946,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,68.4,1,540.0,2.0,1.0769230769230769
948,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1938.0,1,327.0,16.0,0.3589743589743589
951,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,6258.0,1,815.0,2.0,1.0769230769230769
954,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,113875.32,1,448.0,2.0,1.0769230769230769
959,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,5026.56,1,350.0,2.0,1.0
964,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,331.20000000000005,1,214.0,3.0,1.0
965,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,216.0,1,777.0,2.0,1.0
969,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1140.0,1,539.0,5.0,0.7179487179487178
972,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,34127.4,1,195.0,5.0,0.7179487179487178
975,0,0,1,0,0,0,1,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,24.0,1,641.0,5.0,0.7179487179487178
980,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1620.0,1,331.0,7.0,1.0
982,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,27709.44,1,410.0,4.0,1.0
985,0,0,1,0,1,0,1,1,2,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,3801.6,1,652.0,3.0,1.0
986,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,4047.6,1,689.0,3.0,0.5384615384615384
990,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,2989.8,1,372.0,2.0,1.0
991,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1250.9999999999998,1,197.0,2.0,1.0
996,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,4833.6,1,301.0,3.0,2.1538461538461537
998,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,327.6,1,542.0,5.0,1.0
999,0,1,1,0,0,0,1,1,2,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1653.12,1,936.0,3.0,2.1538461538461537
1001,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,33422.76,1,827.0,2.0,1.0769230769230769
1004,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,5895.36,1,420.0,7.0,1.0
1006,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1060.1999999999998,1,208.0,2.0,1.0
1008,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,30411.120000000003,1,336.0,4.0,1.0
1020,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,23318.4,1,359.0,3.0,1.0
1022,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,18102.96,1,435.0,2.0,1.0
1030,0,2,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1971.6,1,564.0,2.0,1.0
1031,0,2,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,174.0,1,944.0,2.0,1.0
1033,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,9602.04,1,333.0,2.0,1.0769230769230769
1037,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,414.0,1,854.0,2.0,1.0769230769230769
1039,0,2,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,661.1999999999999,1,789.0,2.0,1.0
1042,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1500.0,1,293.0,2.0,1.0
1046,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,2700.0,1,327.0,16.0,0.3589743589743589
1051,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1320.0,1,918.0,2.0,1.0769230769230769
1057,0,2,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,42.00000000000001,1,675.0,2.0,1.0769230769230769
1062,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,832.8,1,566.0,2.0,1.0769230769230769
1063,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,18135.120000000003,1,778.0,2.0,1.0769230769230769
1068,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,12344.04,1,243.0,7.0,1.0
1069,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,204.0,1,924.0,3.0,0.5384615384615384
1070,0,0,1,0,0,0,1,1,2,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,714.24,1,906.0,4.0,1.0769230769230769
1072,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,684.0,1,503.0,3.0,1.0
1073,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,4575.0,1,815.0,2.0,1.0
1085,0,2,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,7282.92,1,574.0,2.0,1.0769230769230769
1086,0,1,1,0,0,0,1,1,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,162.84,1,660.0,2.0,1.0769230769230769
1100,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1530.0,1,327.0,16.0,0.3589743589743589
1104,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,6696.0,1,216.0,3.0,1.0
1111,0,2,0,0,0,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,336.96,1,671.0,5.0,0.2692307692307692
1114,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,7488.0,1,917.0,2.0,1.0
1115,0,2,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,504.0,1,577.0,2.0,1.0769230769230769
1116,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,6916.92,1,528.0,3.0,0.5384615384615384
1119,0,1,1,0,1,1,1,1,2,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,11607.84,1,662.0,2.0,1.0
1120,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1641.6,1,310.0,2.0,1.0
1125,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,3975.0,1,324.0,2.0,1.0769230769230769
1132,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,10890.0,1,395.0,4.0,0.3589743589743589
1139,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,10579.2,1,261.0,2.0,1.0769230769230769
1147,0,2,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,2316.6,1,792.0,2.0,1.0
1150,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,126.0,1,728.0,4.0,1.0769230769230769
1152,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1162.8000000000002,1,536.0,2.0,1.0
1153,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,20932.800000000003,1,384.0,2.0,1.0
1155,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,614.88,1,523.0,4.0,1.0
1158,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1624.3199999999997,1,773.0,2.0,1.0
1159,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1032.0,1,539.0,5.0,0.7179487179487178
1160,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,12179.999999999998,1,555.0,2.0,1.0769230769230769
1163,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,54807.96000000001,1,512.0,3.0,2.1538461538461537
1168,0,0,1,0,1,0,1,1,2,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,612.72,1,637.0,4.0,1.0
1169,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1029.6,1,565.0,3.0,2.1538461538461537
1174,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,16933.920000000002,1,354.0,2.0,1.0
1182,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,9770.4,1,417.0,15.0,1.0
1187,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,6202.68,1,418.0,10.0,1.0
1193,0,0,1,0,1,1,1,1,2,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,765.96,1,638.0,4.0,1.0
1196,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,21991.2,1,556.0,2.0,1.0769230769230769
1199,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,194111.04,1,443.0,6.0,1.0769230769230769
1200,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,54106.2,1,521.0,5.0,0.7179487179487178
1214,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,6919.44,1,298.0,2.0,1.0
1219,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1836.0,1,330.0,4.0,1.0769230769230769
1225,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,3249.7200000000003,1,376.0,2.0,1.0
1227,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,634.8000000000001,1,792.0,2.0,1.0769230769230769
1232,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,20224.92,1,442.0,9.0,2.1538461538461537
1235,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,18468.0,1,380.0,2.0,1.0769230769230769
1237,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1527.12,1,248.0,3.0,0.5384615384615384
1238,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,4776.24,1,519.0,2.0,1.0769230769230769
1239,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1003.92,1,769.0,2.0,1.0
1240,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1702.8000000000002,1,505.0,5.0,0.7179487179487178
1245,0,0,1,0,1,0,1,1,2,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1710.36,1,637.0,4.0,1.0
1247,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,8346.0,1,555.0,2.0,1.0
1251,0,1,1,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,187.92,1,937.0,2.0,1.0769230769230769
1252,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,6292.32,1,253.0,5.0,0.2692307692307692
1253,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,4769.28,1,818.0,3.0,1.0
1257,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,730.8,1,691.0,2.0,1.0
1265,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,16709.28,1,222.0,6.0,0.2153846153846154
1267,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,756.0,1,545.0,2.0,1.0
1269,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2358.7200000000003,1,684.0,3.0,1.0
1273,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,48.0,1,791.0,2.0,1.0769230769230769
1275,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,6154.92,1,233.0,6.0,2.1538461538461537
1277,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,15989.16,1,420.0,7.0,6.461538461538462
1278,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1498.68,1,227.0,2.0,1.0
1285,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,546.48,1,889.0,2.0,1.0769230769230769
1287,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,6739.199999999999,1,395.0,4.0,1.0
1296,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1350.0,1,313.0,7.0,0.4307692307692308
1302,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,467.4,1,312.0,3.0,1.0
1304,0,2,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,2786.1600000000003,1,572.0,5.0,0.2692307692307692
1307,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,20279.76,1,853.0,2.0,1.0769230769230769
1308,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,40494.0,1,927.0,2.0,1.0769230769230769
1316,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,33591.48,1,439.0,3.0,0.5384615384615384
1321,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,302.4,1,542.0,5.0,1.6153846153846154
1322,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,3009.6000000000004,1,393.0,2.0,1.0
1325,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,5483.52,1,446.0,6.0,0.2153846153846154
1326,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,5711.52,1,388.0,5.0,0.7179487179487178
1329,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1450.8000000000002,1,259.0,5.0,1.0
1337,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,8015.039999999999,1,449.0,2.0,1.0769230769230769
1342,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2778.24,1,269.0,4.0,0.3589743589743589
1343,0,2,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,13182.0,1,573.0,2.0,1.0769230769230769
1344,0,2,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,9288.0,1,575.0,2.0,1.0769230769230769
1353,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,26953.2,1,890.0,2.0,1.0769230769230769
1356,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,356.40000000000003,1,209.0,2.0,1.0
1359,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,590.52,1,539.0,5.0,1.0
1370,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,48.0,1,317.0,8.0,3.230769230769231
1372,0,2,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1739.64,1,789.0,2.0,1.0769230769230769
1376,0,1,1,1,0,0,1,1,2,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1846.8,1,938.0,2.0,1.0769230769230769
1379,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5638.32,1,464.0,2.0,1.0769230769230769
1389,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,8184.959999999999,1,330.0,4.0,1.0
1391,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,700.56,1,858.0,2.0,1.0769230769230769
1393,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,3187.2000000000003,1,389.0,4.0,1.0
1399,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,541.4399999999999,1,315.0,3.0,1.0
1403,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,3108.0,1,202.0,2.0,1.0769230769230769
1406,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,2400.0,1,377.0,2.0,1.0769230769230769
1409,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,8377.2,1,752.0,3.0,1.0
1411,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,18360.0,1,547.0,13.0,1.0
1412,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,336.00000000000006,1,495.0,2.0,1.0769230769230769
1417,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,7219.920000000001,1,547.0,13.0,1.0
1420,0,2,0,0,0,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,696.0,1,671.0,5.0,0.2692307692307692
1423,0,2,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1135.8000000000002,1,579.0,3.0,0.5384615384615384
1425,0,2,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,2992.3200000000006,1,793.0,2.0,1.0
1427,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,2382.6,1,419.0,4.0,1.0
1428,0,2,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,9476.16,1,574.0,2.0,1.0
1435,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,11558.04,1,389.0,4.0,1.0
1438,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,10987.920000000002,1,243.0,7.0,1.0
1439,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,5121.6,1,234.0,3.0,1.0
1444,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1318.1999999999998,1,275.0,4.0,1.0
1446,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1145.52,1,652.0,3.0,2.1538461538461537
1451,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,11321.88,1,524.0,2.0,1.0
1454,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,5376.0,1,442.0,9.0,2.1538461538461537
1464,0,0,1,0,1,0,1,1,2,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,913.32,1,636.0,2.0,1.0
1468,0,0,1,0,1,1,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,687.6,1,623.0,6.0,1.0
1474,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,12933.0,1,409.0,3.0,0.5384615384615384
1476,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,10290.000000000002,1,410.0,4.0,1.0
1477,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,588.0000000000001,1,322.0,5.0,1.0
1479,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,2021.76,1,279.0,3.0,1.0
1482,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,5049.0,1,440.0,7.0,1.0
1484,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,17148.239999999998,1,458.0,2.0,1.0
1485,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,13483.08,1,270.0,9.0,1.0
1487,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,264.0,1,308.0,4.0,1.0
1489,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,2671.2000000000003,0,701.0,2.0,1.0769230769230769
1500,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,13186.2,1,928.0,2.0,1.0
1504,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,336.0,1,929.0,2.0,1.0769230769230769
1509,0,2,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,7741.799999999999,1,948.0,3.0,1.0
1512,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,15924.0,1,223.0,3.0,1.0
1522,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,13093.440000000002,1,328.0,9.0,1.0
